name,smiles,Tox-score,SAscore
3-FEA,CCNC(C)CC1=CC(=CC=C1)F,0.3775006011838498,0.29771123198447397
3-Fluoro-4-methylmethcathinone,CC1=C(C=C(C=C1)C(=O)C(C)NC)F,0.4285233401888795,0.23213947081353944
3-Fluoroamphetamine,CC(CC1=CC(=CC=C1)F)N,0.3737290012114254,0.3240999227404182
3-Fluoroethamphetamine,CCNC(C)CC1=CC(=CC=C1)F,0.3775006011838498,0.29771123198447397
3-Fluoromephedrone,CC1=C(C=C(C=C1)C(=O)C(C)NC)F,0.4285233401888795,0.23213947081353944
3-Fluoromethamphetamine,CC(CC1=CC(=CC=C1)F)NC,0.41249085958824416,0.288623950848377
3-Fluoromethcathinone,CC(C(=O)C1=CC(=CC=C1)F)NC,0.4481710932880217,0.25021446049844775
3-FMA,CC(CC1=CC(=CC=C1)F)NC,0.41249085958824416,0.288623950848377
3-FMC,CC(C(=O)C1=CC(=CC=C1)F)NC,0.4481710932880217,0.25021446049844775
3-FPM,CC1C(OCCN1)C2=CC(=CC=C2)F,0.42210599389906783,0.11376110145679684
3-HO-PCE,CCNC1(CCCCC1)C2=CC(=CC=C2)O,0.3723232095838282,0.25560472843685966
3-HO-PCP,C1CCC(CC1)(C2=CC(=CC=C2)O)N3CCCCC3,0.41127933814926243,0.2608377699905385
3-Hydroxynimetazepam,CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=NC(C1=O)O)C3=CC=CC=C3,0.3912788417610318,0.16164873138731153
3-Hydroxyphenazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Br)O)Cl,0.40153129956477823,0.1545796907405668
3-MA,CN1C=NC(=N)C2=C1N=CN2,0.4253271862586362,0.07683640228063612
3-MBF,CCCC(=O)N(C1CCN(CC1C)CCC2=CC=CC=C2)C3=CC=CC=C3,0.3166260563031937,0.14651099535350035
3-MEC,CCNC(C)C(=O)C1=CC=CC(=C1)C,0.41854892474188465,0.25218187912475304
3-MeO-2'-Oxo-PCM,CNC1(CCCCC1=O)C2=CC(=CC=C2)OC,0.44435577961719674,0.13391726242765337
3-MeOMC,CC(C(=O)C1=CC(=CC=C1)OC)NC,0.49711776747027775,0.274679015978663
3-MeO-PCE,CCNC1(CCCCC1)C2=CC(=CC=C2)OC,0.3628558491322213,0.2980789543417088
3-MeO-PCMo,COC1=CC=CC(=C1)C2(CCCCC2)N3CCOCC3,0.40991732665275427,0.27275302969646564
3-MeO-PCP,COC1=CC=CC(=C1)C2(CCCCC2)N3CCCCC3,0.38399173608235854,0.29316709689891873
3-Me-PCP,CC1=CC(=CC=C1)C2(CCCCC2)N3CCCCC3,0.42052326433646897,0.28453040702177473
3-Me-PCPy,CC1=CC(=CC=C1)C2(CCCCC2)N3CCCC3,0.42052326433646897,0.28166425037500215
3-Methoxy-4-methylamphetamine,CC1=C(C=C(C=C1)CC(C)N)OC,0.3922925769078807,0.3057691727969428
3-Methoxymethcathinone,CC(C(=O)C1=CC(=CC=C1)OC)NC,0.49711776747027775,0.274679015978663
3-Methylamphetamine,CC1=CC(=CC=C1)CC(C)N,0.4369537736703641,0.33980236848901857
3-Methylbutyrfentanyl,CCCC(=O)N(C1CCN(CC1C)CCC2=CC=CC=C2)C3=CC=CC=C3,0.3166260563031937,0.14651099535350035
3-Methylclonazepam,CC1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,0.40636768350176106,0.14985493460995072
3-Methylethcathinone,CCNC(C)C(=O)C1=CC=CC(=C1)C,0.41854892474188465,0.25218187912475304
3-Methylfentanyl,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CC=C2)C3=CC=CC=C3,0.35761964506880195,0.15116287507344373
3-Methylmethcathinone,CC1=CC(=CC=C1)C(=O)C(C)NC,0.5241652862083578,0.2627469388215766
3-MF,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CC=C2)C3=CC=CC=C3,0.35761964506880195,0.15116287507344373
3-MMC,CC1=CC(=CC=C1)C(=O)C(C)NC,0.5241652862083578,0.2627469388215766
3-TASB,CCOC1=C(C=C(C=C1SCC)CCN)OC,0.41155450920895786,0.2532766774178264
3-TE,CCOC1=C(C=C(C=C1SC)CCN)OC,0.42610350915005835,0.2625244488632489
3-Thioescaline,CCOC1=C(C=C(C=C1SC)CCN)OC,0.42610350915005835,0.2625244488632489
3-TM,COC1=C(C(=CC(=C1)CCN)SC)OC,0.5031279386834528,0.26359165572030396
3-TME,CCSC1=CC(=CC(=C1OC)OC)CCN,0.48520487915138005,0.25464010854143626
4-Acetoxy-DiPT,CC(C)N(CCC1=CNC2=C1C(=CC=C2)OC(=O)C)C(C)C,0.4185644048458278,0.225146466482432
4-Acetoxy-DMT,CC(=O)OC1=CC=CC2=C1C(=CN2)CCN(C)C,0.5503151765845045,0.2767736026342771
